Timestamp,Username,VideoID,Comment,Date
2025-11-02T12:14:31Z,@ahmadbonsai,SHaoAG61XK8,Jangan jangan nanti cina dalam negosiasi minta ganti salah satu pulau indonesia,2025-11-02T12:14:31Z
2025-11-02T12:08:22Z,@samsstar7773,SHaoAG61XK8,Gaji anggota dewan saja yang untuk nyicil kayaknya cukup,2025-11-02T12:08:22Z
2025-11-02T12:02:18Z,@patahuddinpatahuddin2454,SHaoAG61XK8,"Aman Jokowi dan pengikutnya, Prabowo sdh turun tangan mencarikan jalan keluar utang whoosh",2025-11-02T12:02:18Z
2025-11-02T12:01:43Z,@borneounik4888,SHaoAG61XK8,Hanya karna 1 makhluk yg keluar dari gorong2....260 juta rakyat Indonesia menanggung utang s lama 60 tahun....,2025-11-02T12:01:43Z
2025-11-02T11:56:34Z,@merdeka-001,SHaoAG61XK8,"Bereskan dulu korupsi penggelembungan dana pembangunan, biar gak di ecek2 pejabat yg lain yg punya niat yg sama. Berkedok tranportasi massal tp dana gak masuk akal",2025-11-02T11:56:34Z
2025-11-02T11:47:31Z,@BonawiBonawi-s4q,SHaoAG61XK8,"Bahas jg hutang negara pd rakyat yg tertera dlm konstitusi yg semenjak merdeka blm lunas yaitu:
1.melindungi segenap bangsa indonesia & seluruh tumpah darah indonesia realitanya hanya para pejabat elit & berduit yg terlindungi baik secara hukum & ekonomi. 
2.memajukan kesejahteraan umum. realitanya hanya anggota dpr & pejabat negara yg kesejateraannya selalu mengalami kemajuan. 
3.mencerdaskan kehidupan bangsa realitanya pemerintah malah membodohi rakyatnya dg tdk adanya transparansi dlm hal2 tertentu & pendidikan tk sepenuhnya bisa di gapai rakyat. 
Kapan hutang ini akan di lunasi wahai penguasa negeri...",2025-11-02T11:47:31Z
2025-11-02T10:46:59Z,@RandyAfiliasi,SHaoAG61XK8,Suruh Jokowi sama Luhut yang bayar. Mereka itu yang menjadi biang kerok atas utang RI yang semakin menggunung. Terutama si Jokowi yang hanya sekedar jago ngutang tapi gak punya solusi buat nyelesaiinnya.,2025-11-02T10:46:59Z
2025-11-02T10:44:40Z,@wayanwiriyana7780,SHaoAG61XK8,"Rncana whoosh smpe  surabaya tp ngutang besar , mau cari nama proyek gagah2an tp ngutang .
 Lebih baik urus rakyat di sana sini masih bnyak sekali yng masih hidup kesusahn .
 Parkir miskin & anak terlantar blm yerurus dngn baik . 
 Sdh jd kebiasaansetiap ada proyek besar sellu ada korupsinya .",2025-11-02T10:44:40Z
2025-11-02T12:43:54Z,@maulanapanjawi,SHaoAG61XK8,"Itu sebuah rencana, daripada buat bangun itu mending perbaiki jalan deh. Gila... proyek sebesar itu cuma sampai Bandung.",2025-11-02T12:43:54Z
2025-11-02T10:17:46Z,@erickreinaldo7203,SHaoAG61XK8,Proyek scam penjelasan penjabat semua omong kosong semua rusak negara ini dipimpin penjabat” model macem ini mau sampai kapan indonesia begibi terus,2025-11-02T10:17:46Z
2025-11-02T10:01:36Z,@diowinarko5199,SHaoAG61XK8,"Biarkan aja biar ditarik leasing... 😂😂
Klo leasing ambil pulau ya war kita.. 😂🎉🎉",2025-11-02T10:01:36Z
2025-11-02T09:59:13Z,@mrsutik-hm6mr,SHaoAG61XK8,"Rak yat  harus  cerdas  biar  negara  tak  punya  hutang  , kurupsi  harus   tak  ada",2025-11-02T09:59:13Z
2025-11-02T09:57:24Z,@suluhbakhtiar5893,SHaoAG61XK8,Termul asu,2025-11-02T09:57:24Z
2025-11-02T09:36:04Z,@zahra-z4w9r,SHaoAG61XK8,"Yang bikin penyakit nya Jokowi dan Luhut, yg mengobati nya prabowo dan purbaya",2025-11-02T09:36:04Z
2025-11-02T09:34:20Z,@bhayu6789,SHaoAG61XK8,"kenapa harus mengulangi lagi kesalahan dalam di buatnya kereta cepat jkt to bdg yang sebenarnya belum perlu dan bukan kebanggaan bangsa kala mau jujur. lebih bagus buat Perencanaan Program Kereta di Sumatera dari Aceh sampai dengan Lampung, Kereta Trans Sulawesi, kereta Trans Kalimantan, Kereta Trans Papua.... ambisi yang tidak mementingkan Rakyat Indonesia. Ingat Sumatera, Kalimantan, Sulawesi, Papua semua adalah bagian Rakyat Indonesia, bukan apa apa bangun kereta cepat jakarta to bandung....",2025-11-02T09:34:20Z
2025-11-02T09:27:33Z,@harissaputro1842,SHaoAG61XK8,Kalah sama geng solo,2025-11-02T09:27:33Z
2025-11-02T09:10:56Z,@KurakuraHijau-r9f,SHaoAG61XK8,"Miris ya 🇲🇾mmbatal kan kereta cepat,lihat 🇮🇩kereta cepatnya maju🤣🤣🤣",2025-11-02T09:10:56Z
2025-11-02T09:08:34Z,@AbdullahRoni-zc4fm,SHaoAG61XK8,jangan pandang bulu he pak prabowo jangan takut harus tegas kalo mau jadi pemimpin demi rakyat,2025-11-02T09:08:34Z
2025-11-02T09:07:33Z,@JumadiAwal-xo4th,SHaoAG61XK8,Byakan pada saling lempar. Tanggung jawab. Yg penting cepat bayar  karna udh jadi  . Tapi tidak juga harus di usut  ada unsur korupsi ATo tdk. ? Pemerintah pak Prabowo harus tegas  jgn lempar  ( bertuk tim khusus) kcc,2025-11-02T09:07:33Z
2025-11-02T09:07:19Z,@AbdullahRoni-zc4fm,SHaoAG61XK8,rak yat jangan di buat beban sebelum bertindakrpikir dulu he sikurang ajar sijokodok emang kurang ajar,2025-11-02T09:07:19Z
2025-11-02T09:05:32Z,@AbdullahRoni-zc4fm,SHaoAG61XK8,makanya usut itu jangan diam saja,2025-11-02T09:05:32Z
2025-11-02T08:54:18Z,@WarungSandi-r8l,SHaoAG61XK8,Ini dpr  kayaknya ambisi sekali melanjutkan proyek kereta cepat ini jangan jangan dpr .sudah terima suap dari jokowi semasa menjabat presiden ...,2025-11-02T08:54:18Z
2025-11-02T08:53:44Z,@saifulhaq8146,SHaoAG61XK8,"DAH, DIBRESKAN SAJA..... KITA MULAI DARI AWAL. 
KALAU PERLU HABIS DIBERESKANN DIJUAL SAJA SHOOPY ATAU MARKETPLACE.....🤣🤣🤣🤣🤣🤣",2025-11-02T08:53:44Z
2025-11-02T08:49:05Z,@WarungSandi-r8l,SHaoAG61XK8,"Pak purbaya jangan mau bayar kcic ini ini adalah urusan jokowi dan luhut binsar penjaitan  .ini akal akalan jokwi serta luhut binsar penjaitan 
Lebih baik kembalikan whoos itu kecina lagi suruh angkaat lagi kereta cepat nya iru buat dibayar proyek penggelembungan biaya  korupsi jokowi fan luhut binsar penjahitan .",2025-11-02T08:49:05Z
2025-11-02T08:42:07Z,@kingibra-vs5yt,SHaoAG61XK8,"Bayar aja pake uang rakyat seenaknya aja kalian,,,",2025-11-02T08:42:07Z
2025-11-02T08:14:50Z,@fainzslanasaputra8605,SHaoAG61XK8,Betul harus segera di lunasi jgn sampai lebih dari 10thn tidak selesai bisa sgt brbahaya.,2025-11-02T08:14:50Z
2025-11-02T08:12:34Z,@premature2852,SHaoAG61XK8,Ya udh kasih aja ke china trus china yg mengelola sampe berapa puluh tahun selesaikan,2025-11-02T08:12:34Z
2025-11-02T07:46:56Z,@sanduprandi,SHaoAG61XK8,Mulyono luhut dan et yg harus bayar jng bebankan uang rakyat,2025-11-02T07:46:56Z
2025-11-02T07:45:12Z,@DimasDimas-t6w,SHaoAG61XK8,WOOSHH...WOOSH...WUZZ...BABLAS DUITE ULAH RAJA JAWA YG KAYA TAMBAH JAYA YG MISKIN TAMBAH SENGSARA HARUS TANGGUNG JAWAB ((suara rakyat bawah),2025-11-02T07:45:12Z
2025-11-02T07:41:49Z,@YusupRomera,SHaoAG61XK8,Kalian di DPR RI dan para menteri pejabat BUMN korban kan gaji setahun utk bayar utang woosh bantu Jokowi....,2025-11-02T07:41:49Z
2025-11-02T07:35:58Z,@sukaaja3018,SHaoAG61XK8,yg nanggung kan kedua belah pihak...perusahaan cina dan Indonesia..,2025-11-02T07:35:58Z
2025-11-02T07:31:09Z,@ghazaliosman2240,SHaoAG61XK8,Berani saja gk cukup Bung.. kl masih belum bersedia dr hal kemampuan😊,2025-11-02T07:31:09Z
2025-11-02T07:20:28Z,@logikasaya7533,SHaoAG61XK8,Sama kayak permintaanku apa ak cocok JD presiden,2025-11-02T07:20:28Z
2025-11-02T06:52:26Z,@satriarantassemu1158,SHaoAG61XK8,sudah jelas mark up di lingkungan pemerintahan jokowi...harus di usut krn ini menyangkut kedaulatan bangsa dan negara..,2025-11-02T06:52:26Z
2025-11-02T06:41:07Z,@EdyKurniawan-f7i2h,SHaoAG61XK8,Utang whoose....jgn dibayr...rakyat gak makmur2,2025-11-02T06:41:07Z
2025-11-02T06:38:49Z,@KkSayang-b5j,SHaoAG61XK8,"C mulyono yg ""berani"" Ngutang, ya dia jg lah yg harus bayar.",2025-11-02T06:38:49Z
2025-11-02T06:36:00Z,@isengbangetnakal1964,SHaoAG61XK8,harus e jokowi dipenjara gara2 pernyataan nya kalo gak ambil untung pasti rugi gitu di serahkan kepada PT BUMN kan ada undang undangnya BUMN gak boleh di rugikan...,2025-11-02T06:36:00Z
2025-11-02T06:34:53Z,@PakRT-u1m,SHaoAG61XK8,Saya sangat berharap segera wujudkan juga yg jkt-sby.,2025-11-02T06:34:53Z
2025-11-02T06:32:34Z,@ayahfajar7747,SHaoAG61XK8,BERESKAN JUGA SUTRADARA KERETA CHINA ITU PAK WOWO..!,2025-11-02T06:32:34Z
2025-11-02T06:30:01Z,@ferdyaditya3153,SHaoAG61XK8,Tanda2 prabowo mulai takut digertak jokowi dan para termul ..,2025-11-02T06:30:01Z
2025-11-02T06:29:59Z,@dreamsuccessedutaiment,SHaoAG61XK8,"bikin ribet generasi penerus aja pak pak kalau di dunia saja bikin ribet gimana di akhirat, taubat taubat sebelum ajal minta maaf lah pada Rakyat ingat generasi kalian juga yg akan merasakan",2025-11-02T06:30:38Z
2025-11-02T06:23:45Z,@leonorapohl8522,SHaoAG61XK8,"Firnando!! bangga dan teruskan whoosh ini ,rakyat menderita di kampung² anda mesti lihat!!! anda hanya memikirkan untuk  orang kaya ,utang utang  .korupsi  ,ini whoosh untuk kami  rakyat tidak perluh!!!!!",2025-11-02T06:23:45Z
2025-11-02T06:12:47Z,@Vespa141,SHaoAG61XK8,"Presiden Prabowo menugaskan tim inti, yang terdiri dari:
​Purbaya Yudhi Sadewa: Menteri Keuangan.
​Airlangga Hartarto: Menteri Koordinator Bidang Perekonomian.
​Rosan Roeslani: CEO PT Danantara Investasi Indonesia (sebelumnya menjabat Wakil Menteri BUMN).

Tujuan Utama: Menyelesaikan masalah utang tanpa menimbulkan gejolak pada perekonomian negara dan memastikan proyek strategis nasional tetap berkelanjutan, serta yang terpenting, tidak membebani Anggaran Pendapatan dan Belanja Negara (APBN).
​Waktu Perintah: Perintah ini disampaikan dalam Rapat Terbatas (Ratas) di Istana Kepresidenan pada sekitar akhir Oktober 2025.",2025-11-02T06:12:47Z
2025-11-02T06:11:58Z,@ManfishRedDevilBekasi,SHaoAG61XK8,Bpk luhut mana ini...gk keluar suaranya... 😅,2025-11-02T06:11:58Z
2025-11-02T06:10:45Z,@AdjiHandoko-g4n,SHaoAG61XK8,"Utang K C serahkan Pada Bekas precident , Pejahitan , Sri Mulyono , Mentri Perhubungan yg kemarin , kapolri yg masih berkuasa  2 periode
Rakyat Jatim gak butuh KC
Uda ada kapal terbang , Bis Patas , trevel , Gojek",2025-11-02T06:10:45Z
2025-11-02T06:10:14Z,@setiawanmohamad3761,SHaoAG61XK8,"Hhhhhh ngapain pusing pak , suruh pemuja nya aja yang bayar patungan hahahaha",2025-11-02T06:10:14Z
2025-11-02T06:09:43Z,@muhamadyusuf3037,SHaoAG61XK8,"gak belajar dari transportasi umum yg udah udah,,memang dengan adanya kereta cepat dari manapun nyampe jakartapun,public bakalan pada naik kereta cepat gitu demi mengurangi kemacetan,,kan statement jokowi,kereta cepat di buat untuk mengurangi kemacetan kan yg udh terjadi puluhan tahun,trus ada busway macet berkurang nggak??  malah nambah menjadi jadi kan,,masyarakat lebih senang memakai kendaraan pribadi krn di nilai lebih cepat sampai dan lebih irit waktu dan tenaga,tapi sial nya malah membuat jalanan jabodetabek jadi padat,,lah ini ada kereta cepat yg harga tiket nya ratusan ribu..orang kalangan miskin atau menengah mana ada yg mw naik..malah menyusahkan masyarakat dan negara akhirnya,,ini murni proyek ambisius sih..dengan perhitungan yg gak matang sama sekali..bearti tanggapan nya kalo ambisius,yaahhh well public skrg udah banyak yg smart..pasti taulah..apalagi kalo bukan bisnis dengan china,yg bisa menyebabkan yg gak di inginkan..cukup sekian,,wkwkwk",2025-11-02T06:09:43Z
2025-11-02T06:04:41Z,@AbdWahid-e4r6x,SHaoAG61XK8,Makanya gak usah rame rek rek wis to  opo jare cak presiden ae gitu kok angel,2025-11-02T06:04:41Z
2025-11-02T05:51:06Z,@jandribudi4714,SHaoAG61XK8,"korupsi ,hutang sekarang yg ramai
di bicarakan
indonesia kaya harta tapi pejabat nya bnyak korup",2025-11-02T05:51:06Z
2025-11-02T05:46:55Z,@yulelaella9386,SHaoAG61XK8,"Ya mmg harus di slesaikan oleh si pelaku Hutang tsb, bukan tiba melempar tanggung jwb pindah mandat ke presiden yg baru menjabat, itu seharusnya di slesaikan sebelum Jokowi habis masa jabatan.",2025-11-02T05:47:51Z
2025-11-02T05:44:59Z,@AgusPaloga,SHaoAG61XK8,"Buat rakyat ..dan buat kemajuan ..masa gk kebayar ..kelola donk ..
Klo bs bagun semua kereta cepat di negara ini ..itu baru mantap",2025-11-02T05:44:59Z
2025-11-02T05:44:55Z,@irwanharzky3-jc5nj,SHaoAG61XK8,Anwar Ibrahim dan Mahatir tertawa....akhir kena batu juga,2025-11-02T05:44:55Z
2025-11-02T05:39:44Z,@suwantosuwanto1116,SHaoAG61XK8,"Benar' sekaki kata Pak Purbaya suruh tanggung jawab yang punya id dan yang memutuskan dan. Yang bagi bagi fie , pengambilan keputusan saat itu diusut dulu,jangan rakyat yang suruh bayar utang",2025-11-02T05:39:44Z
2025-11-02T05:35:26Z,@fatihchanel4272,SHaoAG61XK8,Ujung²nya tetep rakyat yg suruh membyar hutang .,2025-11-02T05:35:26Z
2025-11-02T05:32:41Z,@sitiaqilahjulianiromadh2921,SHaoAG61XK8,Luhut dan jokowi sdh kongkalikong mereka lah harus di periksa.,2025-11-02T05:32:41Z
2025-11-02T05:27:39Z,@purwapp2469,SHaoAG61XK8,Mahfud MD mana paham dengan prosedur nya,2025-11-02T05:27:39Z
2025-11-02T05:25:03Z,@nabilnazmi1668,SHaoAG61XK8,LUHUT SAMA ANGGOTA DPR RI YANG TANGGUNG JAWAB.PEMERINTAH JANGAN IKUT CAMPUR,2025-11-02T05:25:03Z
2025-11-02T05:24:57Z,@youngzhain7826,SHaoAG61XK8,Beresin gpp tapi jgn pakek uang rakyat APBN ya.,2025-11-02T05:24:57Z
2025-11-02T05:10:40Z,@teguhwahono8869,SHaoAG61XK8,"Bubarkan DPR,,... Supaya bisa bayar hutang... DPR BEBAN Negara",2025-11-02T05:10:40Z
2025-11-02T05:09:08Z,@marsanaja7712,SHaoAG61XK8,Kami warga negara yg di luar jakarta sampai ke jawa tidak ikut2an dalam hal whoosh ini krn kami pasti tidak bisa menikmati nya.,2025-11-02T05:09:08Z
2025-11-02T05:06:29Z,@orangbawah-s4n,SHaoAG61XK8,Bijak tegas amanah istikomah diperlukan mentri,2025-11-02T05:06:29Z
2025-11-02T05:03:39Z,@SutanMangatasHutagalung,SHaoAG61XK8,Luarbiasa pak Jokowi Berhasil Melobi Cina utk Proyek Ka.Cepat Wooossshhh dg sistim B2B...Artinya dg Modal 60% bisa Punya Ka.Cepat Tehnologi Tinggi Dunia Saat ini...😂❤🇮🇩🇮🇩🇮🇩,2025-11-02T05:03:39Z
2025-11-02T05:01:58Z,@YuliNarti-k4z,SHaoAG61XK8,"Menteri perekonomian menurut saya , tidak cerdas . Mengapa seorang ekonom yang jenius seperti pak Ikhsanudin Noorsy tak di panggil presiden  ,  beliau sangat jenius , jujur dan amanah , ilmunya sangat mumpuni . Erlangga  tidak cerdas , minim ilmu , cuma ketum Golkar , dulu... Saya Abrorry adams di Lampung",2025-11-02T05:01:58Z
2025-11-02T05:01:33Z,@userdgu,SHaoAG61XK8,"kereta cepat whoosh adalah pencapaian projek teknologi tercanggih yang sukses dibangun Indonesia bersama-sama dengan partner dari Cina, dan kesuksesan ini harusnya menjadikan semangat untuk mencapai lebih dari potensi kemajuan yang sudah ada bukan sebaliknya menjadi patah arang, kajilah dengan baik bagaimana mengoptimalkan fasiitas yang sudah dibangun untuk mencapai produktifitas yang diharapkan, misalnya dengan program program promo wisata, edu dll. , lihatlah India, Vietnam, dan Thailand yang tidak bisa menyelesaikan projek sejenis dengan baik.",2025-11-02T05:03:42Z
2025-11-02T04:58:03Z,@SutanMangatasHutagalung,SHaoAG61XK8,Mantaaafff mas WAHYU JAWABANNYA SANGAT OPTIMIS TENTANG KA.WOOOSSSHHH...Anak Muda INDONESIA yg di Wawancarai Wartawan ditengah2 keramaian Stasiun KA...❤🇮🇩🇮🇩🇮🇩,2025-11-02T04:58:03Z
2025-11-02T04:57:11Z,@lexixm,SHaoAG61XK8,Ini ujuian KPK... Kalau KPK tidak mampu menyelesaikan kasus ini mendingan 𝗧𝗨𝗧𝗨𝗣 aha KPK,2025-11-02T04:57:11Z
2025-11-02T04:54:30Z,@serenamonika92,SHaoAG61XK8,InsyaAllah kelak ikn dan whoosh akan jadi kebanggaan bangsa Indonesia ke depan. Whoosh bagian dari infrastruktur modern dan transfer tehnologi yg ilmunya bisa dipakai PT kai mbuat kereta2 cepat berikutnya. Infrastruktur whoosh membuka titik-titik pusat ekonomi baru yg dilewatinya. Pemimpin bervisi ke depan ditertawakan para2 penakut. Indonesia bisa membayar hanya tak ada kemauan dari pejabatnya yg korup.,2025-11-02T04:54:30Z
2025-11-02T04:50:41Z,@SutanMangatasHutagalung,SHaoAG61XK8,"""UU PRAMPASAN ASET KORUPTOR"" HARUS SEGERA DI SYAH KAN DPR...KALAU DPR GAK MAU, PEMERINTAH HARUS MWNGELUARKAN ""PERPPU"" PRAMPASAN ASET KORUPTOR...INDONESIA PASTI MAKMUR...❤🇮🇩🇮🇩🇮🇩",2025-11-02T04:50:41Z
2025-11-02T04:47:56Z,@mastoy93,SHaoAG61XK8,Kita bisa lihat dari video ini anggota dpr tidak berpihak ke rakyat kecil,2025-11-02T04:47:56Z
2025-11-02T04:44:09Z,@SutanMangatasHutagalung,SHaoAG61XK8,Luarbiasa pak Jokowi telah membuat INDONESIA MAJU...Tinggal Rakyat harus juga menyesuaikannya dg cara mengurangi memakai KENDARAAN PRIBADI Dalam Kesehariannya...DiDunia ini Negara Maju Rakyatnya Memakai Kendaraan Umum...😂❤🇮🇩🇮🇩🇮🇩,2025-11-02T04:44:09Z
2025-11-02T04:35:27Z,@detektifkumbang,SHaoAG61XK8,"Seharusnya Jokowi dan Prabowo duduk satu meja,biarkan mrk bicara dari hati ke hati.klo DPR bicara,sampai kiamat juga percuma Krn mrk TDK punya wewenang apapun.",2025-11-02T04:35:27Z
2025-11-02T04:34:22Z,@yotayofandy5615,SHaoAG61XK8,Patut di ingat ya . Indonesia bukan dri bandung smpe surabaya. Ingat. Hutang nya siaoa yg bayar dri sabang smpe marauke😊,2025-11-02T04:34:22Z
2025-11-02T04:34:02Z,@Alkairo-d2t,SHaoAG61XK8,"Srh beresin pak Mulyono, luhut dan para termul aj",2025-11-02T04:34:02Z
2025-11-02T04:32:41Z,@dataspasiallab-dslab6582,SHaoAG61XK8,"nggak jelas juga, perintah ini kesiapa",2025-11-02T04:32:41Z
2025-11-02T04:25:50Z,@VanDie-d4n,SHaoAG61XK8,"yg dirasakan oleh rakyat jawa, bukan rakyat indonesia",2025-11-02T04:25:50Z
2025-11-02T04:21:30Z,@GusMan-m7z7g,SHaoAG61XK8,"Bersyukur kalian dijawa begitu banyak dibangunkan infrastruktur ketimbag kami didearh kuhususnya wilayah timur jalan dipropensi sj bgitu banyak hancur dan makan korban,",2025-11-02T04:21:30Z
2025-11-02T04:16:44Z,@NaofumiIwatani-zm6uc,SHaoAG61XK8,"Maaf bang arthor, itu bukan keberanian pemerintah, tapi itu ketololan mulyono. Udah tau para pakar ga setuju dan sudah di hitung2 bakal rugi, ini malah maksa demi pencitraan🤣",2025-11-02T04:16:44Z
2025-11-02T04:00:07Z,@SomadBinJubaedi,SHaoAG61XK8,"Kalau sebagai bangsa kita selalu takut melangkah maka selama nya tidak akan pernah jadi bangsa yang maju, kalau kita selalu saling menyalahkan atas langkah yang kita ambil maka tidak akan ada pemimpin yang berani mengambil keputusan jangan lah menjadi bangsa pengecut, coba perhatikan sejak gusdur sampai SBY apa yang bisa di capai? Gak ada semua sibuk berpolitik semua ja im",2025-11-02T04:00:07Z
2025-11-02T03:58:15Z,@retnoeko-r6e,SHaoAG61XK8,Pak Purbaya hrs bersikap tegas ttp menolak utk membayar hutang whoos menggunakan uang APBN.. harapan rakyat cuma anda pak,2025-11-02T03:58:15Z
2025-11-02T03:57:43Z,@rifkahidayat9396,SHaoAG61XK8,"Kereta cepat JKT Bandung ataupun JKT-Surabaya-Banyuwangi,...semua tidak feasible..., apalagi harusnya JKT Bandung itu tidak pernah,...karena potensi marketnya pasti lebih sedikit VS ke Surabaya +Banyuwangi,...selain itu jarak JKT Bandung itu terlalu pendek...maka capex & opex  nya sangat mahal per Km nya..,maka  prioritasnya : 1. selesaikan problem JKT Bandung ini tanpa memikirkan lagi utk di extend ke Surabaya...karena itu akan membuat beban debt yang makin besar.
2. KPK harus Usut & selidiki mark up kereta cepat ini ...karena sungguh keterlaluan mahalnya..., sebagai bench mark...kereta cepat Arab Saudi yang jaraknya 1500 Km itu lebih kecil biaya Investasinya dibandingkan Kereta Cepat JKTBandung",2025-11-02T03:57:43Z
2025-11-02T03:53:14Z,@eldaelda4991,SHaoAG61XK8,"Kan Jokowi di kantongnya punya 11000 trilyun waktu pidato

Harusnya 112T masih kecil lah
Jokowi seret dah tuh yg kmrin dia yg mutusin",2025-11-02T03:53:14Z
2025-11-02T03:50:50Z,@rizaljinggovien4004,SHaoAG61XK8,"Ganti nama aja jadi Buhs...
Artinya nggedebuhs😂😂",2025-11-02T03:50:50Z
2025-11-02T03:47:47Z,@IbrahimFirdaus-c1g,SHaoAG61XK8,"DPR tidak akan bekerja untuk rakyat,mereka bekerja sesuai isi perut bos partai.mana pengawasanmu",2025-11-02T03:47:47Z
2025-11-02T03:47:42Z,@jembatan_ampera,SHaoAG61XK8,*tangkap dulu para pemain mark up duit2 anggaran itu 😂*,2025-11-02T03:47:42Z
2025-11-02T03:46:45Z,@fismater4754,SHaoAG61XK8,Pasti ada hikmahnya,2025-11-02T03:46:45Z
2025-11-02T03:44:43Z,@didikarwani6325,SHaoAG61XK8,DPR lupa kalau punya PR UU perampasan aset ....apa nunggu rakyat turun lagi...jgn pura2 amnesia...kalau pemerintah meremehkan aspirasi masyarakat...hati2 bom waktu lebih dahsyat lagi..,2025-11-02T03:44:43Z
2025-11-02T03:42:00Z,@framwarsito5964,SHaoAG61XK8,"Kasihan persiden pak Prabowo ,jadi sasaran buat membereskan utang ,akibat ulah mantan presiden tak punya perhitungan ,haya mikirin kekuasaan dan kedudukan nya",2025-11-02T03:42:00Z
2025-11-02T03:41:11Z,@MandallaQidsiChanel,SHaoAG61XK8,"WAKTU JADI PRESIDEN NYUSAHIN RAKYAT. PAS JADI RAKYAT NYUSAHIN PRESIDEN.
HADEUH😢😢",2025-11-02T03:41:11Z
2025-11-02T03:40:41Z,@indragun76,SHaoAG61XK8,"Ayo yg pernah pilih Mulyono urun lunasin woossh,monggoo ....😅😅",2025-11-02T03:40:41Z
2025-11-02T03:40:37Z,@fajarfirdaus1127,SHaoAG61XK8,"Kalu bisa jalan sampe surabaya ya nambah lagi hutang nya. Bagaimana masyarakat gak kuwait kalu DPR mementingkan golongan, partai gak ada dia mewakili rakyat",2025-11-02T03:40:37Z
2025-11-02T03:39:22Z,@tetenheryadi,SHaoAG61XK8,"di bereskan pake apa bos klau bukan rakyat yg di korbankan, segala macem di naikan.maknya jadi pemimpin, bicara nya jngn di luar kemampuan. Yg masuk akal aja kompanyenya",2025-11-02T03:39:22Z
2025-11-02T03:39:14Z,@tidakgoodlooking,SHaoAG61XK8,Macan jadi kucing piaraan...,2025-11-02T03:39:14Z
2025-11-02T03:38:29Z,@Misbahul-,SHaoAG61XK8,Usut juga tu ...proyek Anis bikin gorong gorong tp Masi banjir ....suruh bayar abis  juga tu ....termasuk sama2 program gagal😂😂😂😂😂😂😂😂🤣🤣 dampak banyak pengangguran jadi asal jepat😅😅😅😂hidup gembellll,2025-11-02T03:39:45Z
2025-11-02T03:36:51Z,@Nabila123-io4ti,SHaoAG61XK8,Cari dana korupsi  sita buat bayar kereta cepat,2025-11-02T03:36:51Z
2025-11-02T03:35:36Z,@AbdulRohman-sm2gw,SHaoAG61XK8,"sebelum bayar ,,usut dulu ada tindakan korupsi nggak",2025-11-02T03:35:36Z
2025-11-02T03:33:21Z,@MartoNo-q9i,SHaoAG61XK8,Akibat rezim Jokowi cs...numpuk utang negara,2025-11-02T03:33:21Z
2025-11-02T03:31:23Z,@AmrilDoank-ie4bp,SHaoAG61XK8,"harus di proses Jokowi dan Luhut,",2025-11-02T03:31:23Z
2025-11-02T03:29:29Z,@AmrilDoank-ie4bp,SHaoAG61XK8,"betul yg tanggung jawab adalah Jokowi dan Luhut , program mereka berdua,",2025-11-02T03:29:29Z
2025-11-02T03:28:03Z,@Sukamerindu-j6y,SHaoAG61XK8,"Rampas aja rumah dinas di solo itu, di lelang untuk nutupi utang whoosh",2025-11-02T03:28:03Z
2025-11-02T03:28:03Z,@jalu_LA,SHaoAG61XK8,"Sekarang selogan ""Biar tekor asal sohor"" sudah di nasionalisasi bukan cuma milik warga tertentu.",2025-11-02T03:28:03Z
2025-11-02T03:27:27Z,@yayatisharyatman7236,SHaoAG61XK8,"Klo gak mau negara ngutang,,kembali LG  transportasi pkek kuda biar negara gak ngutang,,,",2025-11-02T03:27:27Z
2025-11-02T03:24:06Z,@Zahran-dg8hk,SHaoAG61XK8,"Banyak proyek ga jelas jokowi, biSa nya ngutang dana ga ada IKN ga jelas masa depan nya bikin bandara di majalengka ga ada penumpang nya😂Wiwi  bikin proyek ga pake riset dulu gimana maunya dia aja dan mentri nya yang penting rekening buncit",2025-11-02T03:24:06Z
2025-11-02T03:23:53Z,@AkunpakSuparno,SHaoAG61XK8,"Jangan harap wong cilik bisa naik whose, untuk makan aja susah",2025-11-02T03:23:53Z
2025-11-02T03:17:19Z,@1223ga,SHaoAG61XK8,"Korup di KCIC dikejar dong pasti ada joklut kejar tuh pasti kenyang dpt duit nya

Perawatan juga pasti kosnya mahal.kereta whoss blm menguntungkan. Semakin lama barang pasti rusak ...dapat apa cuma pamer tp rugi sepanjang masa mendingan naik bromo murah cepat juga.",2025-11-02T03:24:13Z
2025-11-02T03:12:30Z,@kanankiri3471,SHaoAG61XK8,Jkw tertawa,2025-11-02T03:12:30Z
2025-11-02T03:11:59Z,@erwinsiagian8553,SHaoAG61XK8,Sita dulu hrta2 Jokowi,2025-11-02T03:11:59Z
2025-11-02T03:11:37Z,@erwinsiagian8553,SHaoAG61XK8,Sdh dpt tekanan ini dr pemerintahan china,2025-11-02T03:11:37Z
2025-11-02T03:11:12Z,@LeonardoEzekiel-c7v,SHaoAG61XK8,"Peninggalan Mulyono bikin mumet alih alih bikin kreta cepat, lebih bagus meng aktifkan jalur yang sudah mati, dan membangun jalur kreta api  barus di seluruh Plosok negri...",2025-11-02T03:11:12Z
2025-11-02T03:07:16Z,@kohkhosim4255,SHaoAG61XK8,Tidak ada TERMUL AAASSSSUUU,2025-11-02T03:07:16Z
